 order_id, shop_id, shop_category,-, user_historical_order,status, pay_type,original_price,price_after_restaurant_promotion,realpay_price, total_delivery_price, ata, eta, coupon_batch_id
a3397,7900,Seafood,6869,37,Completed,1,29000,31300,31300,2300,34,38,null
a1427,9000,Seafood,6926,6,Completed,1,59000,61000,51000,2000,31,35,55191566
a2267,5700,Seafood,7903,1,Completed,2,10000,7200,200,2200,26,30,55223770
a3051,3200,Seafood,7935,12,Completed,1,17900,12540,12540,1800,24,28,null
a5328,6600,Snacks,1462,12,Completed,1,22600,18120,8620,2300,45,49,55226352
a3551,400,Snacks,5507,1,Completed,1,41000,26600,19600,2200,36,40,55223770
a1356,1000,Snacks,6418,10,Completed,1,10900,8740,8740,2200,33,37,null
a3214,2600,Snacks,1103,9,Completed,1,4700,6900,0,2200,31,35,55226350
a4605,5000,Soup,8102,22,Completed,1,35500,24400,14900,3100,44,48,55226350
a3018,5000,Soup,2973,14,Completed,2,34800,23180,23180,2300,42,46,null
a3108,9800,Soup,4729,7,Completed,1,33700,36000,36000,2300,35,39,null
a2797,200,Sushi,489,7,Completed,2,25900,17200,14100,3100,52,56,55226944
a1726,7300,Sushi,200,3,Completed,1,33100,35300,33100,2200,48,52,55222722
a5194,4000,Sushi,6459,5,Completed,1,47900,24355,21555,2800,46,50,55226616
a2087,9800,Sushi,3937,3,Completed,2,18000,12700,9900,2800,43,47,55226944
a5367,4000,Sushi,4304,1,Completed,1,13500,8275,0,2200,43,47,55226494
a2355,4500,Sushi,5894,21,Completed,1,23400,13932,4432,2700,36,40,55226348
a4469,3200,Sushi,6786,29,Completed,2,21100,13150,10550,2600,35,39,55220880
a4351,4000,Sushi,9464,3,Completed,2,9900,6455,6455,2000,32,36,null
a4533,9800,Sushi,4641,4,Completed,1,23700,16020,14220,1800,29,33,55222722
a4148,8300,Sushi,779,41,Completed,1,21100,10550,10550,0,28,32,null
a2292,700,Tacos,7284,5,Completed,2,22000,25000,22000,3000,52,56,55226616
a1622,9900,Tacos,1233,26,Completed,1,25500,27700,27700,2200,40,44,null
a1634,9100,Tacos,1830,6,Completed,2,32500,22900,22900,2600,38,42,null
a4041,2300,Tacos,2765,1,Completed,2,26200,28500,24500,2300,34,38,55226840
a5189,5700,Tacos,7042,4,Completed,1,21600,13400,13400,2600,34,38,null
a2892,6200,Tacos,3347,2,Completed,1,7500,10100,10100,2600,33,37,null
a2806,6500,Tacos,1396,4,Completed,1,17000,19400,9900,2400,31,35,55226348
a2328,3300,Tacos,6183,32,Completed,1,10500,12300,9840,1800,30,34,55179736
a3015,8400,Tacos,2570,8,Completed,2,6450,8550,8550,2100,29,33,null
a4774,8500,Tacos,6712,16,Completed,2,15000,13800,10800,1800,28,32,55222682
a2122,9100,Tacos,2484,3,Completed,2,13500,9900,8100,1800,27,31,55226616
a1241,9500,Tacos,9077,20,Completed,2,20000,15800,15800,1800,26,30,null
a4488,9600,Tacos,5809,7,Completed,2,23400,23400,13900,0,26,30,55226348
a4264,9600,Tacos,6524,3,Completed,2,23200,23200,23200,0,24,28,null
a4235,2900,Tacos,1170,27,Completed,2,26800,28600,26800,1800,23,27,55220884
a5352,3500,Tacos,5526,42,Completed,2,29500,19500,19500,1800,21,25,null
a3193,5700,Tacos,7198,1,Completed,2,25000,9000,2000,1500,20,24,55223770
a2827,3000,Tacos,952,7,Completed,2,18800,17440,17440,2400,19,23,null
a4880,9700,Tamales,180,1,Completed,1,25800,20060,14560,2000,22,26,55226842
a2672,2300,Tortas,5751,3,Completed,1,51900,51900,51900,0,43,47,null
a3425,8300,Tortas,2904,1,Completed,2,13000,14800,9300,1800,43,47,55226842
a1756,1800,Tortas,3955,5,Completed,2,8000,7600,4800,2800,41,45,55220878
a4266,5100,Tortas,3222,1,Completed,2,6500,9000,2000,2500,41,45,55223770
a3994,5100,Tortas,9845,4,Completed,1,13000,16100,16100,3100,36,40,null
a1012,9500,Tortas,5002,3,Completed,1,23000,25100,23000,2100,29,33,55222722
a4729,5100,Tortas,8158,5,Completed,2,8500,10300,10300,1800,22,26,null
a1835,2200,Wings,4344,2,Completed,2,7500,10000,7500,2500,44,48,55226616
a2280,8600,Antojitos,5426,19,Completed,1,16000,11700,2200,3700,44,49,55226350
a1505,200,Antojitos,9664,15,Completed,2,14800,17900,17900,3100,41,46,null
a1430,200,Antojitos,6152,19,Completed,1,26500,26500,25500,0,36,41,55226620
a1383,8600,Antojitos,4403,14,Completed,1,7000,9000,9000,2000,26,31,null
a3931,6800,Antojitos,8784,16,Completed,1,22500,24300,24300,1800,21,26,null
a3288,1500,Antojitos,6161,10,Completed,1,14300,10080,580,1500,19,24,55226350
a2548,3000,Arroz,9770,5,Completed,1,26900,18980,18980,2600,42,47,null
a2159,7300,Burger,1453,7,Completed,1,13800,10400,10400,3500,51,56,null
a1052,5500,Burger,6981,9,Completed,1,63700,34850,34850,3000,47,52,null
a1743,700,Burger,9202,11,Completed,1,35100,12250,12250,0,42,47,null
a5337,100,Burger,1222,2,Completed,1,49400,39790,30290,2300,39,44,55226350
a3245,5200,Burger,9078,15,Completed,1,21500,13450,13450,2700,38,43,null
a3823,9300,Burger,7472,7,Completed,2,21800,13100,13100,2200,38,43,null
a5475,4900,Burger,17,3,Completed,2,30700,27060,24560,2500,38,43,55226944
a1694,7700,Burger,2660,1,Completed,2,13500,9625,2625,2200,37,42,55223770
a2793,9000,Burger,2311,9,Completed,1,24300,14950,5450,2800,37,42,55226352
a2869,9000,Burger,2790,6,Completed,2,17600,11400,8800,2600,37,42,55226944
a4775,9700,Burger,9179,12,Completed,1,64700,35650,35650,2800,36,41,null
a3163,4500,Burger,8912,4,Completed,1,55800,58000,57000,2200,35,40,55226620
a3625,1300,Burger,945,1,Completed,1,43200,45400,35400,2200,34,39,55226494
a5169,4800,Burger,1360,5,Completed,1,18000,12600,12600,1800,33,38,null
a5196,9300,Burger,4360,4,Completed,1,25600,14600,14600,1800,33,38,null
a1515,5000,Burger,3202,3,Completed,2,13900,12500,12500,2500,32,37,null
a3254,6200,Burger,8293,3,Completed,2,6000,8000,6000,2000,31,36,55226944
a5108,4900,Burger,396,1,Completed,2,5000,6700,0,2700,31,36,55223770
a4397,2600,Burger,8940,5,Completed,1,19700,13620,4120,1800,30,35,55226352
a2824,4800,Burger,2440,1,Completed,2,22000,15300,9800,1500,27,32,55226842
a1036,3600,Burrito,9112,10,Completed,1,11300,9380,0,2600,45,50,55226352
a3541,1200,Chilaquiles,9444,14,Completed,1,14400,13560,13560,2100,38,43,null
a1877,8500,Chilaquiles,6307,77,Completed,1,5500,8600,8600,3100,34,39,null
a4751,7500,Chilaquiles,3899,2,Completed,2,18000,14200,14200,2200,31,36,null
a1071,2900,Chilaquiles,6430,6,Completed,2,8000,9800,8000,1800,28,33,55220892
a1186,4500,Chilaquiles,496,3,Completed,2,10000,11800,2300,1800,26,31,55226348
a1687,6600,Chilaquiles,4720,23,Completed,1,24000,26200,24000,2200,25,30,55226944
a4848,5200,Chilaquiles,3764,15,Completed,2,10000,9800,9800,1800,25,30,null
a2242,7400,Chilaquiles,8185,18,Completed,1,20500,22500,13000,2000,24,29,55226348
a4082,3900,Chilaquiles,2919,3,Completed,1,24400,26500,24400,2100,24,29,55222722
a1508,6600,Chilaquiles,9236,1,Completed,2,6000,7800,3800,1800,20,25,55226840
a3082,4200,Chilaquiles,3489,8,Completed,1,18400,12840,11040,1800,17,22,55220896
a4193,7200,Coffee,5087,43,Completed,2,15400,18500,13500,3100,41,46,55179738
a4051,7600,Coffee,4665,2,Completed,1,12000,12000,12000,2400,38,43,null
a4476,6100,Coffee,3072,22,Completed,2,14500,9850,9850,2600,34,39,null
a4470,6100,Coffee,9128,1,Completed,2,25000,14600,10600,2100,33,38,55226840
a4322,6400,Coffee,2327,2,Completed,1,18400,14340,11472,2300,32,37,55179736
a3003,6100,Coffee,7897,1,Completed,2,6000,5100,0,2100,30,35,55227000
a3340,8300,Dessert,7939,4,Completed,1,29800,32800,29800,3000,50,55,55222722
a1637,5200,Dessert,4998,2,Completed,1,11300,9880,8880,3100,48,53,55226620
a4248,5200,Dessert,6307,78,Completed,1,22500,18500,18500,0,34,39,null
a5145,0,Dessert,4784,4,Completed,2,7000,10100,7000,3100,33,38,55220894
a4651,5000,Dessert,9104,7,Completed,1,20800,19470,18470,1500,28,33,55226620
a5069,7700,Gorditas,4529,11,Completed,2,13800,10000,500,3100,27,32,55226352
a3074,8500,Gorditas,6560,35,Completed,1,30000,22800,22800,1800,22,27,null
a3624,7700,Gorditas,4357,2,Completed,2,10800,7400,5400,2000,20,25,55226944
a5215,7700,Gorditas,2228,2,Completed,2,17500,10250,8750,1500,15,20,55226616
a1842,900,Juice,6132,37,Completed,1,8500,10500,7350,2000,26,31,55192700
a2914,6400,Meat,2128,1,Completed,2,7200,7420,420,3100,37,42,55223770
a4133,8600,Pizza,4910,7,Completed,2,12900,11795,8795,4700,49,54,55222722
a1811,2600,Pizza,9009,5,Completed,2,16000,19100,16000,3100,48,53,55226616
a2921,5700,Pizza,7072,21,Completed,1,29000,31500,31500,2500,42,47,null
a2299,2900,Pizza,1590,28,Completed,1,15900,13730,12730,2600,39,44,55226620
a4518,5600,Pizza,6195,9,Completed,1,33000,20450,20450,2500,36,41,null
a5335,1700,Pizza,5386,6,Completed,2,14900,13475,13475,2300,36,41,null
a1776,300,Pizza,6466,10,Completed,2,20000,21800,21800,1800,32,37,null
a3660,8600,Pizza,6716,1,Completed,2,29900,19145,12145,2700,31,36,55223770
a1844,2900,Pizza,1474,14,Completed,2,31800,24860,19888,2600,29,34,55179736
a5232,8000,Pizza,102,9,Completed,2,23300,25300,20300,2000,29,34,55179738
a1421,5400,Pizza,6559,11,Completed,2,14400,9000,9000,1800,27,32,null
a1209,1100,Pizza,3106,2,Completed,2,34000,25500,25500,0,26,31,null
a1525,2900,Pizza,8469,2,Completed,2,21800,23600,23600,1800,25,30,null
a2148,6100,Pollo,9640,18,Completed,1,11500,7825,6325,1500,30,35,55226616
a4340,8300,Pollo,5066,5,Completed,1,30800,33100,33100,2300,26,31,null
a3016,3000,Postry,8659,7,Completed,1,14000,16400,16400,2400,39,44,null
a4520,4900,Pozole,504,2,Completed,2,23100,21880,18780,3100,42,47,55226944
a4170,6400,Pozole,8992,6,Completed,1,31600,34700,31600,3100,38,43,55220884
a4371,8500,Pozole,7186,1,Completed,1,20300,23100,19100,2800,33,38,55226840
a4650,8500,Pozole,4964,5,Completed,1,5800,7900,0,2100,30,35,55226352
a3895,4500,Pozole,6678,2,Completed,1,8400,9900,8400,1500,19,24,55226944
a3419,9500,Quesadillas,7322,7,Completed,1,19400,21700,21700,2300,38,43,null
a4798,9500,Quesadillas,2083,12,Completed,1,7400,9200,9200,1800,38,43,null
a2925,4700,Salad,102,5,Completed,2,5900,8100,5900,2200,26,31,55226944
a4646,500,Seafood,9662,3,Completed,1,19500,11750,2250,2000,37,42,55226352
a1161,8300,Snacks,6384,2,Completed,1,11400,9560,6060,3500,50,55,55226944
a1175,8300,Snacks,1763,3,Completed,2,22000,14480,4980,2300,49,54,55226348
a2351,8700,Soup,6992,8,Completed,2,31400,34500,31400,3100,42,47,55226616
a3294,7700,Soup,3550,10,Completed,1,33000,18600,3600,2100,30,35,55178216
a1334,7300,Sushi,3027,4,Completed,1,34200,37900,34200,3700,53,58,55226616
a2303,9800,Sushi,9572,5,Completed,1,16850,12968,12968,3700,48,53,null
a4124,2300,Sushi,7574,17,Completed,2,7000,9600,9600,2600,41,46,null
a1017,1400,Sushi,7687,3,Completed,1,30800,32600,32600,1800,39,44,null
a4811,8300,Sushi,7935,3,Completed,1,21100,10550,10550,0,38,43,null
a3090,8900,Sushi,7,2,Completed,2,8000,5800,4000,1800,35,40,55226944
a5262,8300,Sushi,3675,4,Completed,2,21100,10550,10550,0,32,37,null
a4929,9800,Sushi,6325,16,Completed,1,14750,11350,8350,2500,31,36,55177300
a4616,1200,Sushi,1201,10,Completed,1,72100,39150,29650,3100,30,35,55226348
a2997,3200,Sushi,6569,10,Completed,2,21100,12350,12350,1800,29,34,null
a3726,8300,Sushi,4865,7,Completed,1,42200,21100,11600,0,24,29,55226348
a4841,1200,Sushi,2858,3,Completed,1,11000,7700,7700,2200,22,27,null
a5022,1200,Sushi,1170,4,Completed,1,28300,15650,14150,1500,18,23,55220886
a5127,3000,Tacos,7173,15,Completed,1,19100,19180,19180,3900,51,56,null
a2556,4800,Tacos,1628,2,Completed,1,9500,13400,12400,3900,50,55,55226620
a2856,9300,Tacos,5965,6,Completed,1,55100,36760,33060,3700,44,49,55226944
a2073,4700,Tacos,4922,4,Completed,1,13600,16200,16200,2600,41,46,null
a3269,3500,Tacos,3355,25,Completed,1,31500,34600,31500,3100,41,46,55220880
a2108,7600,Tacos,9915,8,Completed,1,13400,15400,5900,2000,40,45,55226348
a3474,8400,Tacos,1673,2,Completed,1,60300,38680,38680,2500,39,44,null
a3484,7500,Tacos,1920,58,Completed,1,19400,13640,13640,2000,36,41,null
a5341,6800,Tacos,6826,2,Completed,2,19500,15100,12000,3100,34,39,55220880
a1595,100,Tacos,6235,8,Completed,2,22000,25100,25100,3100,33,38,null
a2879,5000,Tacos,6301,2,Completed,2,33300,21300,18200,3100,33,38,55226944
a1740,8200,Tacos,1815,1,Completed,2,7500,6800,0,2300,32,37,55223770
a2358,1200,Tacos,8354,2,Completed,2,16000,15700,13500,2200,31,36,55226944
a2849,4800,Tacos,6637,5,Completed,1,4500,7000,7000,2500,30,35,null
a3932,3500,Tacos,1253,7,Completed,2,22500,15300,5800,1800,30,35,55226350
a1046,3800,Tacos,6410,3,Completed,1,36300,24180,21780,2400,29,34,55226944
a1004,1400,Tacos,1130,12,Completed,1,14500,16300,14500,1800,25,30,55226616
a2821,5300,Tacos,4106,20,Completed,1,14500,13800,13800,2200,22,27,null
a5217,2900,Tacos,3561,2,Completed,1,14000,15800,15800,1800,22,27,null
a3038,3500,Tacos,9675,18,Completed,1,15600,11160,9360,1800,18,23,55220896
a2811,6800,Tacos,6881,1,Completed,2,18200,13000,7500,1800,15,20,55226842
a1830,6900,Tamales,4848,3,Completed,1,13600,16400,16400,2800,41,46,null
a3576,9700,Tamales,7149,64,Completed,1,14400,11880,11880,1800,18,23,null
a5193,4300,Tortas,1055,1,Completed,1,38800,41600,36100,2800,52,57,55226842
a3590,6500,Tortas,5211,8,Completed,1,9500,8850,6650,2200,40,45,55220894
a2094,8400,Tortas,5213,12,Completed,1,31200,20920,20920,2200,39,44,null
a3076,6900,Tortas,9132,3,Completed,1,31500,21000,18900,2100,33,38,55226944
a1874,8400,Tortas,4941,12,Completed,2,11200,8920,0,2200,28,33,55226352
a3750,2600,Tortas,9932,5,Completed,1,10600,12100,2600,1500,24,29,55226350
a3072,4000,Tortas,9544,3,Completed,2,10100,10780,9780,2600,23,28,55226620
a1217,9400,Wings,3840,1,Completed,2,27000,15700,6200,2200,39,44,55226348
a2166,200,Antojitos,3037,12,Completed,1,7000,9000,9000,2000,30,36,null
a2252,1400,Antojitos,5304,30,Completed,1,10200,10325,10325,2000,30,36,null
a4645,6800,Antojitos,1850,1,Completed,2,10500,12300,5300,1800,29,35,55223770
a1889,200,Antojitos,2194,1,Completed,2,13200,15300,11300,2100,28,34,55226840
a1773,200,Antojitos,9303,1,Completed,1,17400,19700,14200,2300,27,33,55226842
a3142,1000,Antojitos,1536,22,Completed,2,4000,5800,4800,1800,27,33,55226620
a1054,1700,Antojitos,304,9,Completed,1,12000,13800,4300,1800,24,30,55226352
a3263,1000,Antojitos,5487,3,Completed,1,17500,19300,9650,1800,23,29,55179740
a1363,3000,Arroz,6583,2,Completed,1,15500,12400,11400,3100,40,46,55226620
a1978,6800,Bakery,8769,9,Completed,1,40800,35440,35440,2800,46,52,null
a3613,7500,Bakery,5160,16,Completed,1,16300,18700,13700,2400,38,44,55179738
a1984,6800,Bakery,1207,6,Completed,2,26550,22720,22720,2200,34,40,null
a3148,7400,Birria,6200,1,Completed,1,12500,10300,800,2800,29,35,55226348
a4199,4800,Burger,4944,3,Completed,1,30600,23660,18960,4700,48,54,55226944
a3231,5100,Burger,4982,1,Completed,1,36400,38600,34600,2200,45,51,55226840
a1813,9200,Burger,4144,27,Completed,1,33000,22000,22000,2200,41,47,null
a3516,7200,Burger,5474,1,Completed,1,6500,10200,5200,3700,41,47,null
a2344,5400,Burger,5282,4,Completed,1,46600,46600,46600,0,39,45,null
a4417,9000,Burger,9604,11,Completed,1,14100,9600,9600,2300,39,45,null
a2562,3700,Burger,3491,10,Completed,1,30000,19200,19200,2200,33,39,null
a1604,8100,Burger,5356,8,Completed,1,24000,22650,22650,0,32,38,null
a3128,6500,Burger,8787,1,Completed,1,8500,6900,2900,1800,32,38,55226840
a4883,3600,Burger,5748,1,Completed,1,39300,27180,23180,1800,31,37,55226840
a5076,9000,Burger,5564,5,Completed,2,10100,8350,6050,2300,31,37,55220890
a4623,3600,Burger,6754,3,Completed,1,40800,27440,25640,1800,30,36,55226616
a2844,6600,Burger,1960,2,Completed,2,37000,38800,38800,1800,29,35,null
a3910,6400,Burger,7614,1,Completed,2,8500,10800,2800,2300,29,35,55226502
a4782,4800,Burger,4988,1,Completed,1,32000,21000,15500,1800,28,34,55226842
a1734,5000,Burger,948,12,Completed,1,22900,22100,22100,2200,27,33,null
a2271,7700,Burger,5598,14,Completed,1,13500,9225,7425,1800,26,32,55220896
a2350,7700,Burger,6028,21,Completed,2,15000,10050,10050,1800,26,32,null
a1527,3200,Burger,382,1,Completed,2,12000,12000,5000,0,23,29,55223770
a5474,100,Burger,8696,1,Completed,1,107400,76980,67480,1800,23,29,55226348
a3577,1300,Burrito,8281,1,Completed,1,11300,9380,2380,2600,42,48,55224824
a4485,1300,Burrito,866,1,Completed,2,25700,18520,10520,2500,37,43,55226500
a3585,7500,Chilaquiles,9189,12,Completed,2,14400,15660,12528,2600,48,54,55179736
a5182,7500,Chilaquiles,9460,19,Completed,2,20000,22300,21300,3100,41,47,55226620
a3644,1200,Chilaquiles,1296,2,Completed,2,9800,9460,9460,2600,38,44,null
a4146,5200,Chilaquiles,8521,6,Completed,1,17500,16100,14000,2100,36,42,55222722
a3019,1200,Chilaquiles,2548,5,Completed,2,23000,20970,20970,3100,35,41,null
a1171,3800,Chilaquiles,5208,2,Completed,1,21600,23400,21600,1800,30,36,55226944
a2291,4700,Chilaquiles,1817,5,Completed,1,19000,13900,11400,2500,26,32,55226616
a5307,3900,Chilaquiles,5649,10,Completed,1,11700,13500,4000,1800,23,29,55226348
a4429,1200,Chilaquiles,4165,2,Completed,2,19600,15220,13720,1500,18,24,55226944
a3735,9100,Coffee,3741,1,Completed,2,5000,8900,3400,3900,56,62,55226842
a4121,6100,Coffee,6619,7,Completed,1,17000,11100,8500,2600,46,52,55226944
a3674,7000,Coffee,8132,1,Completed,2,7000,8700,1700,3100,45,51,55223770
a2640,1600,Coffee,4970,7,Completed,1,30900,33300,28300,2400,30,36,55179736
a1191,4900,Coffee,7625,7,Completed,1,38000,23700,21500,2200,24,30,55226616
a1522,1200,Coffee,5174,23,Completed,2,8000,10100,10100,2100,24,30,null
a2072,5200,Dessert,1461,4,Completed,2,23000,16000,13000,2200,50,56,55226934
a3143,2200,Dessert,7637,4,Completed,2,14100,17200,14100,3100,50,56,55226944
a1081,200,Dessert,8566,16,Completed,2,14000,17100,17100,3100,42,48,null
a2894,6900,Dessert,9290,6,Completed,1,14000,16500,14000,2500,42,48,55222722
a1153,7900,Dessert,3517,9,Completed,1,10000,8200,0,2200,40,46,55226352
a4179,4500,Dessert,7825,26,Completed,1,9500,12100,12100,2600,35,41,null
a1966,1300,Dessert,7970,9,Completed,1,13500,15900,15900,2400,33,39,null
a3392,100,Dessert,6906,5,Completed,2,15000,12100,11100,2100,32,38,55226620
a2976,5500,Dessert,1809,5,Completed,2,12400,14600,12400,2200,31,37,55226616
a1987,1100,Dessert,9702,32,Completed,1,5500,7500,7500,2000,30,36,null
a3803,4000,Dessert,4596,7,Completed,1,41800,43600,34100,1800,30,36,55226352
a3111,3800,Dessert,5655,1,Completed,2,6500,8300,1300,1800,27,33,55223770
a3480,6200,Dessert,6824,37,Completed,2,36400,38800,38800,2400,25,31,null
a5139,4300,Dessert,5697,10,Completed,2,11200,13400,13400,2200,24,30,null
a4665,8300,Dessert,8316,5,Completed,2,16900,18700,16900,1800,21,27,55226616
a4765,7300,Drinks,8685,17,Completed,1,13900,10140,10140,1800,27,33,null
a1600,5800,Empanadas,3078,22,Completed,1,19500,14000,4500,2300,50,56,55226348
a1738,3600,Empanadas,8945,4,Completed,1,4500,7000,7000,2500,38,44,null
a4348,2400,Gorditas,5730,1,Completed,1,25500,28600,28600,3100,36,42,null
a4211,2400,Gorditas,3624,17,Completed,1,15500,18600,18600,3100,33,39,null
a1327,8800,Gorditas,1907,8,Completed,1,10000,9300,0,1800,26,32,55226350
a4959,7700,Gorditas,7866,15,Completed,1,11100,7700,5900,1800,15,21,55226616
a5073,7700,Gorditas,5163,4,Completed,2,7300,5500,5500,1500,14,20,null
a5154,7700,Gorditas,6577,7,Completed,2,14700,8850,8850,1500,14,20,null
a5294,3500,Gringas,7602,1,Completed,2,18000,15800,10300,2000,28,34,55226842
a1113,8700,Juice,3452,2,Completed,2,9300,14000,4500,4700,40,46,55226350
a3804,7900,Juice,5672,2,Completed,2,17000,20100,20100,3100,36,42,null
a5101,9800,Meat,1951,8,Completed,1,13600,12060,12060,3900,50,56,null
a2946,6400,Meat,8166,3,Completed,2,29000,21100,17400,3700,42,48,55226616
a4303,6400,Meat,4540,1,Completed,2,7200,6920,0,2600,41,47,55223770
a3251,7100,Meat,5510,17,Completed,1,20800,14980,10486,2500,34,40,55192700
a3450,6400,Meat,1770,7,Completed,1,39400,25840,25840,2200,25,31,null
a2954,6400,Meat,5129,34,Completed,2,30000,19500,19500,1500,14,20,null
a2725,2900,Pizza,9684,11,Completed,1,31800,25960,25960,3700,40,46,null
a1578,6900,Pizza,6090,3,Completed,1,15000,12700,12700,3700,36,42,null
a4269,6600,Pizza,2767,9,Completed,1,61600,41235,35235,2200,33,39,55220392
a3958,3900,Pizza,5277,7,Completed,1,48000,49800,49800,1800,27,33,null
a2254,5400,Pizza,7619,6,Completed,2,14400,9000,0,1800,26,32,55226352
a2550,2900,Pizza,4621,3,Completed,2,15900,13430,10430,2300,18,24,55222684
a1706,400,Pollo,2807,6,Completed,1,31375,34475,31375,3100,28,34,55226616
a4501,3000,Postry,2241,9,Completed,2,12000,12800,12800,2600,41,47,null
a4055,3000,Postry,9105,5,Completed,1,16000,18000,16000,2000,39,45,55222722
a4914,5100,Pozole,9695,2,Completed,2,12000,13100,10800,2300,32,38,55226944
a5379,4900,Pozole,9972,28,Completed,1,39900,34120,34120,2200,30,36,null
a2277,7600,Quesadillas,2842,11,Completed,2,20590,16054,13054,3700,50,56,55222684
a1962,7600,Quesadillas,2402,2,Completed,2,10380,8828,8828,2600,37,43,null
a5394,7500,Quesadillas,3599,5,Completed,1,16200,19900,16200,3700,33,39,55226616
a4545,9800,Quesadillas,7459,16,Completed,1,10400,9800,7800,2000,32,38,55226944
a5252,7300,Quesadillas,6714,2,Completed,2,18000,10800,10800,1800,28,34,null
a4260,9500,Quesadillas,489,8,Completed,2,15500,17300,17300,1800,22,28,null
a5258,5100,Ramen,7648,9,Completed,1,39000,23100,23100,2600,45,51,null
